league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
Ligue1,2223,Lorient,Siriné Doucouré,MLI,FW,20,2002,12,0,136,1.5,0,1,1,0,0,0,0,0,0.0,0.66,0.66,0.0,0.66
Ligue1,2223,Lorient,Stéphane Diarra,FRA,"MF,FW",23,1998,28,14,1066,11.8,2,0,2,2,0,0,1,0,0.17,0.0,0.17,0.17,0.17
Ligue1,2223,Lorient,Terem Moffi,NGA,FW,23,1999,18,17,1386,15.4,12,0,12,11,1,2,1,0,0.78,0.0,0.78,0.71,0.71
Ligue1,2223,Lorient,Théo Le Bris,FRA,"MF,DF",19,2002,27,15,1452,16.1,2,2,4,2,0,0,0,0,0.12,0.12,0.25,0.12,0.25
Ligue1,2223,Lorient,Vincent Le Goff,FRA,DF,32,1989,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lorient,Vito Mannone,ITA,GK,34,1988,18,17,1608,17.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lorient,Yoann Cathline,FRA,MF,20,2002,23,11,1090,12.1,1,1,2,1,0,0,0,0,0.08,0.08,0.17,0.08,0.17
Ligue1,2223,Lorient,Yvon Mvogo,SUI,GK,28,1994,21,21,1812,20.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lyon,Alexandre Lacazette,FRA,FW,31,1991,35,34,2929,32.5,27,5,32,21,6,8,3,0,0.83,0.15,0.98,0.65,0.8
Ligue1,2223,Lyon,Amin Sarr,SWE,FW,21,2001,13,6,537,6.0,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34
Ligue1,2223,Lyon,Anthony Lopes,POR,GK,31,1990,32,32,2816,31.3,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lyon,Bradley Barcola,FRA,"FW,MF",19,2002,26,15,1440,16.0,5,8,13,5,0,0,3,0,0.31,0.5,0.81,0.31,0.81
Ligue1,2223,Lyon,Castello Lukeba,FRA,DF,19,2002,34,33,2986,33.2,2,0,2,2,0,0,9,1,0.06,0.0,0.06,0.06,0.06
Ligue1,2223,Lyon,Corentin Tolisso,FRA,MF,27,1994,30,25,2036,22.6,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13
Ligue1,2223,Lyon,Damien Da Silva,FRA,DF,34,1988,7,3,338,3.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lyon,Dejan Lovren,CRO,DF,33,1989,17,17,1459,16.2,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06
Ligue1,2223,Lyon,Henrique,BRA,"DF,MF",28,1994,7,3,356,4.0,0,1,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25
Ligue1,2223,Lyon,Houssem Aouar,ALG,"MF,FW",24,1998,16,6,526,5.8,1,1,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34
Ligue1,2223,Lyon,Jeff Reine-Adélaïde,FRA,MF,24,1998,14,1,336,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lyon,Jeffinho,BRA,"MF,FW",22,1999,9,4,446,5.0,1,0,1,1,0,0,1,0,0.2,0.0,0.2,0.2,0.2
Ligue1,2223,Lyon,Johann Lepenant,FRA,MF,19,2002,31,21,1933,21.5,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14
